"","country","year","sex","age","count"
"699","Argentina",2018,"female",49,238813
"700","Argentina",2018,"male",49,234963
"701","Argentina",2018,"female",50,232328
"702","Argentina",2018,"male",50,228475
"703","Argentina",2018,"female",51,227061
"704","Argentina",2018,"male",51,223009
"705","Argentina",2018,"female",52,224291
"706","Argentina",2018,"male",52,219974.5
"707","Argentina",2018,"female",53,224471.5
"708","Argentina",2018,"male",53,219748
"709","Argentina",2018,"female",54,224418
"710","Argentina",2018,"male",54,219133.5
"711","Argentina",2018,"female",55,222383.5
"712","Argentina",2018,"male",55,216579
"713","Argentina",2018,"female",56,219102.5
"714","Argentina",2018,"male",56,212583.5
"715","Argentina",2018,"female",57,216010
"716","Argentina",2018,"male",57,208459.5
"717","Argentina",2018,"female",58,213355
"718","Argentina",2018,"male",58,204555.5
"719","Argentina",2018,"female",59,208834
"720","Argentina",2018,"male",59,198653
"721","Argentina",2018,"female",60,205158.5
"722","Argentina",2018,"male",60,193599.5
"723","Argentina",2018,"female",61,202960
"724","Argentina",2018,"male",61,189937
"725","Argentina",2018,"female",62,199295
"726","Argentina",2018,"male",62,184705.5
"727","Argentina",2018,"female",63,195133
"728","Argentina",2018,"male",63,178898
"729","Argentina",2018,"female",64,191198.5
"730","Argentina",2018,"male",64,173188
"731","Argentina",2018,"female",65,186959
"732","Argentina",2018,"male",65,167136
"733","Argentina",2018,"female",66,182183
"734","Argentina",2018,"male",66,160451.5
"735","Argentina",2018,"female",67,177040.5
"736","Argentina",2018,"male",67,153338.5
"737","Argentina",2018,"female",68,170917
"738","Argentina",2018,"male",68,145897
"739","Argentina",2018,"female",69,165751
"740","Argentina",2018,"male",69,139224
"741","Argentina",2018,"female",70,161108.5
"742","Argentina",2018,"male",70,132587.5
"743","Argentina",2018,"female",71,154525
"744","Argentina",2018,"male",71,124641.5
"745","Argentina",2018,"female",72,147217.5
"746","Argentina",2018,"male",72,116332
"747","Argentina",2018,"female",73,140098.5
"748","Argentina",2018,"male",73,108180
"749","Argentina",2018,"female",74,133125
"750","Argentina",2018,"male",74,100213
"751","Argentina",2018,"female",75,126238
"752","Argentina",2018,"male",75,92499
"753","Argentina",2018,"female",76,119417.5
"754","Argentina",2018,"male",76,85070
"755","Argentina",2018,"female",77,112661.5
"756","Argentina",2018,"male",77,77947
"757","Argentina",2018,"female",78,105991.5
"758","Argentina",2018,"male",78,71134.5
"759","Argentina",2018,"female",79,99416
"760","Argentina",2018,"male",79,64597
"761","Argentina",2018,"female",80,93051.5
"762","Argentina",2018,"male",80,58431
"763","Argentina",2018,"female",81,86871
"764","Argentina",2018,"male",81,52619.5
"765","Argentina",2018,"female",82,80669
"766","Argentina",2018,"male",82,46946
"767","Argentina",2018,"female",83,74276.5
"768","Argentina",2018,"male",83,41283.5
"769","Argentina",2018,"female",84,67752
"770","Argentina",2018,"male",84,35782.5
"771","Argentina",2018,"female",85,61448.5
"772","Argentina",2018,"male",85,30638.5
"773","Argentina",2018,"female",86,55430
"774","Argentina",2018,"male",86,25936.5
"775","Argentina",2018,"female",87,49594
"776","Argentina",2018,"male",87,21746.5
"777","Argentina",2018,"female",88,43840
"778","Argentina",2018,"male",88,18098.5
"779","Argentina",2018,"female",89,38222.5
"780","Argentina",2018,"male",89,14958.5
"781","Argentina",2018,"female",90,32659
"782","Argentina",2018,"male",90,12207
"783","Argentina",2018,"female",91,27145.5
"784","Argentina",2018,"male",91,9774
"785","Argentina",2018,"female",92,22023
"786","Argentina",2018,"male",92,7670
"787","Argentina",2018,"female",93,17575
"788","Argentina",2018,"male",93,5907.5
"789","Argentina",2018,"female",94,13794
"790","Argentina",2018,"male",94,4459
"791","Argentina",2018,"female",95,10566
"792","Argentina",2018,"male",95,3285
"793","Argentina",2018,"female",96,7887
"794","Argentina",2018,"male",96,2360.5
"795","Argentina",2018,"female",97,5736.5
"796","Argentina",2018,"male",97,1657.5
"797","Argentina",2018,"female",98,4054
"798","Argentina",2018,"male",98,1138.5
"799","Argentina",2018,"female",99,2777.5
"800","Argentina",2018,"male",99,762.5
"801","Argentina",2019,"female",0,316551
"802","Argentina",2019,"male",0,332645
"803","Argentina",2019,"female",1,337732.5
"804","Argentina",2019,"male",1,354999.5
"805","Argentina",2019,"female",2,349843
"806","Argentina",2019,"male",2,368294.5
"807","Argentina",2019,"female",3,361917
"808","Argentina",2019,"male",3,381725
"809","Argentina",2019,"female",4,370636
"810","Argentina",2019,"male",4,391441
"811","Argentina",2019,"female",5,366562
"812","Argentina",2019,"male",5,387631
"813","Argentina",2019,"female",6,356931.5
"814","Argentina",2019,"male",6,377898.5
"815","Argentina",2019,"female",7,357840.5
"816","Argentina",2019,"male",7,379101
"817","Argentina",2019,"female",8,362207.5
"818","Argentina",2019,"male",8,383593
"819","Argentina",2019,"female",9,358807
"820","Argentina",2019,"male",9,379729.5
"821","Argentina",2019,"female",10,356131
"822","Argentina",2019,"male",10,376906
"823","Argentina",2019,"female",11,349419
"824","Argentina",2019,"male",11,370176
"825","Argentina",2019,"female",12,342658
"826","Argentina",2019,"male",12,362990
"827","Argentina",2019,"female",13,342407.5
"828","Argentina",2019,"male",13,361856
"829","Argentina",2019,"female",14,340275.5
"830","Argentina",2019,"male",14,358482
"831","Argentina",2019,"female",15,337702
"832","Argentina",2019,"male",15,355008
"833","Argentina",2019,"female",16,337698.5
"834","Argentina",2019,"male",16,354587
"835","Argentina",2019,"female",17,338737
"836","Argentina",2019,"male",17,355224.5
"837","Argentina",2019,"female",18,340348
"838","Argentina",2019,"male",18,356575
"839","Argentina",2019,"female",19,342290.5
"840","Argentina",2019,"male",19,358408.5
"841","Argentina",2019,"female",20,341264.5
"842","Argentina",2019,"male",20,357004
"843","Argentina",2019,"female",21,339643.5
"844","Argentina",2019,"male",21,354706
"845","Argentina",2019,"female",22,341325.5
"846","Argentina",2019,"male",22,355806
"847","Argentina",2019,"female",23,344982
"848","Argentina",2019,"male",23,359239.5
"849","Argentina",2019,"female",24,348172
"850","Argentina",2019,"male",24,362327
"851","Argentina",2019,"female",25,348330
"852","Argentina",2019,"male",25,362024
"853","Argentina",2019,"female",26,345639
"854","Argentina",2019,"male",26,358827.5
"855","Argentina",2019,"female",27,342685.5
"856","Argentina",2019,"male",27,355664.5
"857","Argentina",2019,"female",28,339918
"858","Argentina",2019,"male",28,352606.5
"859","Argentina",2019,"female",29,335127
"860","Argentina",2019,"male",29,347391.5
"861","Argentina",2019,"female",30,330553
"862","Argentina",2019,"male",30,342345
"863","Argentina",2019,"female",31,326429
"864","Argentina",2019,"male",31,337618.5
"865","Argentina",2019,"female",32,322079.5
"866","Argentina",2019,"male",32,332641.5
"867","Argentina",2019,"female",33,318892.5
"868","Argentina",2019,"male",33,328781
"869","Argentina",2019,"female",34,317467.5
"870","Argentina",2019,"male",34,326406.5
"871","Argentina",2019,"female",35,316957
"872","Argentina",2019,"male",35,324720.5
"873","Argentina",2019,"female",36,316661.5
"874","Argentina",2019,"male",36,323206.5
"875","Argentina",2019,"female",37,317008
"876","Argentina",2019,"male",37,323118
"877","Argentina",2019,"female",38,316534
"878","Argentina",2019,"male",38,322916
"879","Argentina",2019,"female",39,315271
"880","Argentina",2019,"male",39,322127
"881","Argentina",2019,"female",40,312505.5
"882","Argentina",2019,"male",40,319986
"883","Argentina",2019,"female",41,308293.5
"884","Argentina",2019,"male",41,315460
"885","Argentina",2019,"female",42,301587.5
"886","Argentina",2019,"male",42,307513
"887","Argentina",2019,"female",43,292781
"888","Argentina",2019,"male",43,297434.5
"889","Argentina",2019,"female",44,284434
"890","Argentina",2019,"male",44,287409
"891","Argentina",2019,"female",45,275879.5
"892","Argentina",2019,"male",45,276817.5
"893","Argentina",2019,"female",46,267130
"894","Argentina",2019,"male",46,266271.5
"895","Argentina",2019,"female",47,259665
"896","Argentina",2019,"male",47,257291.5
"897","Argentina",2019,"female",48,252022
"898","Argentina",2019,"male",48,248634
"899","Argentina",2019,"female",49,244716
"900","Argentina",2019,"male",49,240748.5
"901","Argentina",2019,"female",50,238098
"902","Argentina",2019,"male",50,233905
"903","Argentina",2019,"female",51,231568.5
"904","Argentina",2019,"male",51,227338
"905","Argentina",2019,"female",52,226250
"906","Argentina",2019,"male",52,221782.5
"907","Argentina",2019,"female",53,223413
"908","Argentina",2019,"male",53,218635.5
"909","Argentina",2019,"female",54,223507.5
"910","Argentina",2019,"male",54,218265
"911","Argentina",2019,"female",55,223360
"912","Argentina",2019,"male",55,217494.5
"913","Argentina",2019,"female",56,221231
"914","Argentina",2019,"male",56,214781
"915","Argentina",2019,"female",57,217855
"916","Argentina",2019,"male",57,210628
"917","Argentina",2019,"female",58,214659
"918","Argentina",2019,"male",58,206337.5
"919","Argentina",2019,"female",59,211892
"920","Argentina",2019,"male",59,202254
"921","Argentina",2019,"female",60,207264.5
"922","Argentina",2019,"male",60,196186.5
"923","Argentina",2019,"female",61,203474.5
"924","Argentina",2019,"male",61,190947
"925","Argentina",2019,"female",62,201140.5
"926","Argentina",2019,"male",62,187063
"927","Argentina",2019,"female",63,197349
"928","Argentina",2019,"male",63,181616.5
"929","Argentina",2019,"female",64,193061
"930","Argentina",2019,"male",64,175589.5
"931","Argentina",2019,"female",65,188989.5
"932","Argentina",2019,"male",65,169648
"933","Argentina",2019,"female",66,184610
"934","Argentina",2019,"male",66,163372.5
"935","Argentina",2019,"female",67,179690
"936","Argentina",2019,"male",67,156489.5
"937","Argentina",2019,"female",68,174398.5
"938","Argentina",2019,"male",68,149210.5
"939","Argentina",2019,"female",69,168131
"940","Argentina",2019,"male",69,141639.5
"941","Argentina",2019,"female",70,162799.5
"942","Argentina",2019,"male",70,134841
"943","Argentina",2019,"female",71,157976.5
"944","Argentina",2019,"male",71,128096
"945","Argentina",2019,"female",72,151250.5
"946","Argentina",2019,"male",72,120097.5
"947","Argentina",2019,"female",73,143822
"948","Argentina",2019,"male",73,111758.5
"949","Argentina",2019,"female",74,136584
"950","Argentina",2019,"male",74,103578
"951","Argentina",2019,"female",75,129485
"952","Argentina",2019,"male",75,95578.5
"953","Argentina",2019,"female",76,122462.5
"954","Argentina",2019,"male",76,87832
"955","Argentina",2019,"female",77,115485.5
"956","Argentina",2019,"male",77,80371
"957","Argentina",2019,"female",78,108546
"958","Argentina",2019,"male",78,73221.5
"959","Argentina",2019,"female",79,101664.5
"960","Argentina",2019,"male",79,66396
"961","Argentina",2019,"female",80,94858.5
"962","Argentina",2019,"male",80,59870
"963","Argentina",2019,"female",81,88252.5
"964","Argentina",2019,"male",81,53740.5
"965","Argentina",2019,"female",82,81841.5
"966","Argentina",2019,"male",82,47998.5
"967","Argentina",2019,"female",83,75448.5
"968","Argentina",2019,"male",83,42450.5
"969","Argentina",2019,"female",84,68931.5
"970","Argentina",2019,"male",84,36988
"971","Argentina",2019,"female",85,62354
"972","Argentina",2019,"male",85,31750
"973","Argentina",2019,"female",86,56040
"974","Argentina",2019,"male",86,26908.5
"975","Argentina",2019,"female",87,50041.5
"976","Argentina",2019,"male",87,22529.5
"977","Argentina",2019,"female",88,44264
"978","Argentina",2019,"male",88,18667.5
"979","Argentina",2019,"female",89,38629.5
"980","Argentina",2019,"male",89,15339
"981","Argentina",2019,"female",90,33207.5
"982","Argentina",2019,"male",90,12503
"983","Argentina",2019,"female",91,27949.5
"984","Argentina",2019,"male",91,10051
"985","Argentina",2019,"female",92,22872.5
"986","Argentina",2019,"male",92,7919
"987","Argentina",2019,"female",93,18263
"988","Argentina",2019,"male",93,6108
"989","Argentina",2019,"female",94,14336.5
"990","Argentina",2019,"male",94,4620
"991","Argentina",2019,"female",95,11036
"992","Argentina",2019,"male",95,3423
"993","Argentina",2019,"female",96,8269.5
"994","Argentina",2019,"male",96,2473.5
"995","Argentina",2019,"female",97,6037.5
"996","Argentina",2019,"male",97,1741.5
"997","Argentina",2019,"female",98,4289.5
"998","Argentina",2019,"male",98,1197
"999","Argentina",2019,"female",99,2958
"1000","Argentina",2019,"male",99,804
"1001","Argentina",2020,"female",0,280055
"1002","Argentina",2020,"male",0,294198
"1003","Argentina",2020,"female",1,316104
"1004","Argentina",2020,"male",1,332122.5
"1005","Argentina",2020,"female",2,337584
"1006","Argentina",2020,"male",2,354859.5
"1007","Argentina",2020,"female",3,349732
"1008","Argentina",2020,"male",3,368181.5
"1009","Argentina",2020,"female",4,361834
"1010","Argentina",2020,"male",4,381633.5
"1011","Argentina",2020,"female",5,370571
"1012","Argentina",2020,"male",5,391365.5
"1013","Argentina",2020,"female",6,366511.5
"1014","Argentina",2020,"male",6,387569.5
"1015","Argentina",2020,"female",7,356890
"1016","Argentina",2020,"male",7,377846.5
"1017","Argentina",2020,"female",8,357801.5
"1018","Argentina",2020,"male",8,379052.5
"1019","Argentina",2020,"female",9,362168
"1020","Argentina",2020,"male",9,383545
"1021","Argentina",2020,"female",10,358764.5
"1022","Argentina",2020,"male",10,379679.5
"1023","Argentina",2020,"female",11,356084.5
"1024","Argentina",2020,"male",11,376850.5
"1025","Argentina",2020,"female",12,349366
"1026","Argentina",2020,"male",12,370112
"1027","Argentina",2020,"female",13,342598.5
"1028","Argentina",2020,"male",13,362912
"1029","Argentina",2020,"female",14,342337.5
"1030","Argentina",2020,"male",14,361755
"1031","Argentina",2020,"female",15,340196
"1032","Argentina",2020,"male",15,358350
"1033","Argentina",2020,"female",16,337614
"1034","Argentina",2020,"male",16,354834
"1035","Argentina",2020,"female",17,337602
"1036","Argentina",2020,"male",17,354360
"1037","Argentina",2020,"female",18,338634.5
"1038","Argentina",2020,"male",18,354939.5
"1039","Argentina",2020,"female",19,340242.5
"1040","Argentina",2020,"male",19,356236
"1041","Argentina",2020,"female",20,342184.5
"1042","Argentina",2020,"male",20,358028.5
"1043","Argentina",2020,"female",21,341160
"1044","Argentina",2020,"male",21,356600
"1045","Argentina",2020,"female",22,339539.5
"1046","Argentina",2020,"male",22,354293.5
"1047","Argentina",2020,"female",23,341218
"1048","Argentina",2020,"male",23,355388.5
"1049","Argentina",2020,"female",24,344866
"1050","Argentina",2020,"male",24,358818
"1051","Argentina",2020,"female",25,348045
"1052","Argentina",2020,"male",25,361902
"1053","Argentina",2020,"female",26,348189
"1054","Argentina",2020,"male",26,361600
"1055","Argentina",2020,"female",27,345484.5
"1056","Argentina",2020,"male",27,358406.5
"1057","Argentina",2020,"female",28,342517
"1058","Argentina",2020,"male",28,355245.5
"1059","Argentina",2020,"female",29,339735.5
"1060","Argentina",2020,"male",29,352189.5
"1061","Argentina",2020,"female",30,334933.5
"1062","Argentina",2020,"male",30,346976
"1063","Argentina",2020,"female",31,330347
"1064","Argentina",2020,"male",31,341930
"1065","Argentina",2020,"female",32,326210.5
"1066","Argentina",2020,"male",32,337200
"1067","Argentina",2020,"female",33,321847.5
"1068","Argentina",2020,"male",33,332218.5
"1069","Argentina",2020,"female",34,318643
"1070","Argentina",2020,"male",34,328348
"1071","Argentina",2020,"female",35,317195.5
"1072","Argentina",2020,"male",35,325958
"1073","Argentina",2020,"female",36,316659
"1074","Argentina",2020,"male",36,324251
"1075","Argentina",2020,"female",37,316334
"1076","Argentina",2020,"male",37,322712
"1077","Argentina",2020,"female",38,316645.5
"1078","Argentina",2020,"male",38,322590.5
"1079","Argentina",2020,"female",39,316137
"1080","Argentina",2020,"male",39,322350
"1081","Argentina",2020,"female",40,314836
"1082","Argentina",2020,"male",40,321519
